budget_code,budget_name,hromada_name,hromada_code,raion_name,raion_code,oblast_name,oblast_name_en,oblast_code,region_en,region_code_en,year,income_total,income_transfert,income_military,income_pdfo,income_unified_tax,income_property_tax,income_excise_duty,income_corporate_tax,income_parking_fee,income_tourist_fee,income_eco_tax,income_non_tax,income_capital_proceedings,income_special_funds,income_rent,income_own,own_income_prop,transfert_prop,military_tax_prop,pdfo_prop,unified_tax_prop,property_tax_prop,excise_duty_prop,corporate_tax_own_prop,parking_fee_own_prop,tourist_fee_own_prop,eco_tax_own_prop,non_tax_own_prop,capital_proceedings_own_prop,special_funds_own_prop,excise_duty_own_prop,pdfo_own_prop,unified_tax_own_prop,property_tax_own_prop,rent_own_prop,own_income_change,own_prop_change,own_income_change_net,total_income_change_net,total_income_change,own_income_no_mil_change_YoY_jan_feb,own_income_no_mil_change_YoY_mar_apr,own_income_no_mil_change_YoY_mar_may,own_income_no_mil_change_YoY_jun_aug,own_income_no_mil_change_YoY_jul_sep,own_income_no_mil_change_YoY_oct_jan,own_income_no_mil_change_YoY_oct_dec,own_income_no_mil_change_YoY_may_feb,own_income_no_mil_change_YoY_adapt,income_own_full_year,own_income_prop_full_year,recovery_month_distance,diversification_income_score,count_recovery,recovery_month_distance_2
2055400000,Бюджет Харківської міської територіальної громади,Харківська,UA63120270000028556,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,17310540889.23,2806299811.52,464916600.65,7751551777.64,2956295541.91,2237943171.81,752670201.4,20860313.1,15757553.44,8636074.08,6128768.25,623056675.51,130587916.53999999,223537.5,524926.68,14504241077.71,0.8379,0.1621,0.0269,0.4478,0.1708,0.1293,0.0435,0.0014,0.0011,6e-4,4e-4,0.043,0.009,0,0.0519,0.5344,0.2038,0.1543,0,NA,NA,NA,NA,NA,20.104133264236367,-44.506412205001155,-43.597179092524726,-33.73462976319937,-31.886190296329097,-34.68116866931954,-35.56641697473144,-35.21154416683155,12.620221908672058,14504241077.71,0.8378849147766387,NA,3555.5359,0,NA
2055400000,Бюджет Харківської міської територіальної громади,Харківська,UA63120270000028556,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,15824047327.2,2432653050.98,3361960995.15,9097890548.9,2694352399.31,796370301.53,504909941.86,7317111.62,4428944,3328347.06,3478150.75,201110681.21,5008742.01,72917788.4,280319.57,13391394276.220001,0.8463,0.1537,0.2125,0.5749,0.1703,0.0503,0.0319,5e-4,3e-4,2e-4,3e-4,0.015,4e-4,0.0054,0.0377,0.6794,0.2012,0.0595,0,-0.08,0.008400000000000074,-1112846801.4899979,-1486493562.0299988,-0.09,20.104133264236367,-44.506412205001155,-43.597179092524726,-33.73462976319937,-31.886190296329097,-34.68116866931954,-35.56641697473144,-35.21154416683155,12.620221908672058,13391394276.22,0.8462685935728651,NA,5072.8213,0,NA
2051600000,Бюджет Циркунівської сільської територіальної громади,Циркунівська,UA63120290000021734,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2021,93039603.87,49331445.38,0,20767361.04,12073857.08,6061237.58,2922523.12,93065.4,0,0,7043.76,836289.88,886074.24,58261.3,2445.09,43708158.49,0.4698,0.5302,0,0.2232,0.1298,0.0651,0.0314,0.0021,0,0,2e-4,0.0191,0.0203,0.0013,0.0669,0.4751,0.2762,0.1387,1e-4,NA,NA,NA,NA,NA,14.557131805084111,-78.55419164576949,-74.05333518089981,-72.03890611810371,-58.6992266717276,-64.55402916331026,-67.00607976688052,-60.960067814720176,19.85496497404189,43708158.49,0.46978014385219674,14,3265.0279,0,NA
2051600000,Бюджет Циркунівської сільської територіальної громади,Циркунівська,UA63120290000021734,Харківський,UA63120000000091135,Харківська,Kharkiv,UA63000000000041885,East,E,2022,51128628.92,32212900,0,8624417.36,8707576.38,1005662.43,287115.37,0,0,0,3275.86,286587.35,0,900,194.17,18915728.92,0.37,0.63,0,0.1687,0.1703,0.0197,0.0056,0,0,0,2e-4,0.0152,0,0,0.0152,0.4559,0.4603,0.0532,0,-0.57,-0.0998,-24792429.57,-41910974.95,-0.45,14.557131805084111,-78.55419164576949,-74.05333518089981,-72.03890611810371,-58.6992266717276,-64.55402916331026,-67.00607976688052,-60.960067814720176,19.85496497404189,18915728.92,0.3699635472251189,14,4230.1326,0,NA
2053500000,Бюджет Вовчанської міської територіальної громади,Вовчанська,UA63140010000049419,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2021,347547245.6,130845740.23,6229115.19,131841810.31,33099364.35,28219528.85,8093662.0600000005,499895,64005,76480,104424.81,11457391.78,5967.37,0,3238975.84,216701505.37,0.6235,0.3765,0.0179,0.3793,0.0952,0.0812,0.0233,0.0023,3e-4,4e-4,5e-4,0.0529,0,0,0.0373,0.6084,0.1527,0.1302,0.0149,NA,NA,NA,NA,NA,12.853834434964039,-65.06261981986225,-63.287622151510206,-73.69399505645798,-81.41731200808815,-68.15640935328713,-71.08785227985987,-71.27691244118782,-16.354692188225897,216701505.37,0.6235166818712373,23,4146.153800000001,0,NA
2053500000,Бюджет Вовчанської міської територіальної громади,Вовчанська,UA63140010000049419,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2022,186248650.71,95212933.41,8081456.88,57273674.800000004,20734795.44,9541695.4,1799122.7,0,11380,2770.97,55297.259999999995,950666.47,0,0,666314.26,91035717.30000001,0.4888,0.5112,0.0434,0.3075,0.1113,0.0512,0.0097,0,1e-4,0,6e-4,0.0104,0,0,0.0198,0.6291,0.2278,0.1048,0.0073,-0.58,-0.13470000000000004,-125665788.07,-161298594.89000002,-0.46,12.853834434964039,-65.06261981986225,-63.287622151510206,-73.69399505645798,-81.41731200808815,-68.15640935328713,-71.08785227985987,-71.27691244118782,-16.354692188225897,91035717.3,0.4887859157795882,23,4591.432599999999,0,NA
2053800000,Бюджет Зміївської міської територіальної громади,Зміївська,UA63140030000091352,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2021,365813951.34,171224938.68,2564535.54,89606418.5,33898512.24,25074474.93,9227582.46,5246.21,0,81757.7,152386.18,7962526.65,248201.26,782301,27549605.53,194589012.65999997,0.5319,0.4681,0.007,0.245,0.0927,0.0685,0.0252,0,0,4e-4,8e-4,0.0409,0.0013,0.004,0.0474,0.4605,0.1742,0.1289,0.1416,NA,NA,NA,NA,NA,26.40609712203745,-33.05353556571907,-25.44722078727536,-26.89265822469775,-19.04509529252142,-17.475053522154905,-21.65007368023728,-17.797391020387664,14.008440273197653,194589012.66,0.5319343670387855,18,2629.5916,0,NA
2053800000,Бюджет Зміївської міської територіальної громади,Зміївська,UA63140030000091352,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2022,316554125.05,143635632.59,12174611.72,92865129.56,29962431.76,11565555.51,10674824.88,567596.1,0,39222.5,139720.18,5795633.24,11610,0,21296768.73,172918492.46,0.5463,0.4537,0.0385,0.2934,0.0947,0.0365,0.0337,0.0033,0,2e-4,8e-4,0.0335,1e-4,0,0.0617,0.537,0.1733,0.0669,0.1232,-0.11,0.014399999999999968,-21670520.19999996,-49259826.28999996,-0.13,26.40609712203745,-33.05353556571907,-25.44722078727536,-26.89265822469775,-19.04509529252142,-17.475053522154905,-21.65007368023728,-17.797391020387664,14.008440273197653,172918492.46,0.5462525324308675,18,3278.1822000000006,0,NA
2051200000,Бюджет Малинівської селищної територіальної громади,Малинівська,UA63140050000096783,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2021,96449187.79,34151168.41,2363610.03,43217749.63,5455462.38,6521751.78,2803505.61,0,0,0,28013.56,3520266.19,49900.6,349651,351718.63,62298019.38000001,0.6459,0.3541,0.0245,0.4481,0.0566,0.0676,0.0291,0,0,0,4e-4,0.0565,8e-4,0.0056,0.045,0.6937,0.0876,0.1047,0.0056,NA,NA,NA,NA,NA,8.97872106060964,-52.32481831657789,-54.777181395004114,-65.82284087006704,-66.90611646253201,-42.61681360195154,-40.872134935217,-58.23611530290547,-14.581298145954122,62298019.38,0.6459154380402067,16,5051.049500000001,0,NA
2051200000,Бюджет Малинівської селищної територіальної громади,Малинівська,UA63140050000096783,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2022,55421744.51,22720665.02,563758.01,17399903.65,4421305.83,2219499.55,812829.04,0,0,0,13015.41,5486410.65,1604,249938,2096573.36,32701079.49,0.59,0.41,0.0102,0.314,0.0798,0.04,0.0147,0,0,0,4e-4,0.1678,0,0.0076,0.0249,0.5321,0.1352,0.0679,0.0641,-0.48,-0.05590000000000006,-29596939.89000001,-41027443.28000001,-0.43,8.97872106060964,-52.32481831657789,-54.777181395004114,-65.82284087006704,-66.90611646253201,-42.61681360195154,-40.872134935217,-58.23611530290547,-14.581298145954122,32701079.490000002,0.5900406019175307,16,3348.5463000000004,0,NA
2054600000,Бюджет Новопокровської селищної територіальної громади,Новопокровська,UA63140070000015310,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2021,116548124.86,65906101.63,0,25506512.71,11306188.62,4575821.55,2048702.52,0,0,2957.15,36138.909999999996,1812586.91,50000,0,5303114.86,50642023.23,0.4345,0.5655,0,0.2188,0.097,0.0393,0.0176,0,0,1e-4,7e-4,0.0358,0.001,0,0.0405,0.5037,0.2233,0.0904,0.1047,NA,NA,NA,NA,NA,43.64885863570813,-40.66142451909326,-45.36767991029475,-16.766738269583982,-23.245725890704616,-22.19008140727754,-22.083200591234466,-24.416273140375345,17.415698628388643,50642023.230000004,0.43451598462722796,10,3146.7213,1,NA
2054600000,Бюджет Новопокровської селищної територіальної громади,Новопокровська,UA63140070000015310,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2022,119472353.8,66744990.09,10515355.870000001,27582907.39,8739716.44,2523066.94,926726.0499999999,0,0,0,21274.13,2934768.04,198820,0,9800084.72,52727363.70999999,0.4413,0.5587,0.088,0.2309,0.0732,0.0211,0.0078,0,0,0,4e-4,0.0557,0.0038,0,0.0176,0.5231,0.1658,0.0479,0.1859,0.04,0.006800000000000028,2085340.4799999967,2924228.9399999976,0.03,43.64885863570813,-40.66142451909326,-45.36767991029475,-16.766738269583982,-23.245725890704616,-22.19008140727754,-22.083200591234466,-24.416273140375345,17.415698628388643,52727363.71,0.44133527157477,10,3068.445100000001,1,NA
2054800000,Бюджет Печенізької селищної територіальної громади,Печенізька,UA63140090000052369,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2021,85022401.2,34389482.14,0,24788723.54,10129484.66,8872416.13,2562837.9499999997,0,0,0,10207.64,4064867.28,73226.55,0,131155.31,50632919.06,0.5955,0.4045,0,0.2916,0.1191,0.1044,0.0301,0,0,0,2e-4,0.0803,0.0014,0,0.0506,0.4896,0.2001,0.1752,0.0026,NA,NA,NA,NA,NA,3.909155225804195,-65.59077847005706,-61.89958194961599,-72.44551791934045,-72.68268001070513,152.39805394227895,195.5906970553048,42.81412978172203,-7.091901540648067,50632919.06,0.5955244540894006,7,3194.5366,3,NA
2054800000,Бюджет Печенізької селищної територіальної громади,Печенізька,UA63140090000052369,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2022,97842720.72,31311519.11,0,11616884.86,7310065.95,2281177.16,599333.73,0,0,0,2582.66,44671448.480000004,0,0,49708.770000000004,66531201.61,0.68,0.32,0,0.1187,0.0747,0.0233,0.0061,0,0,0,0,0.6714,0,0,0.009,0.1746,0.1099,0.0343,7e-4,0.31,0.08450000000000002,15898282.549999997,12820319.519999996,0.15,3.909155225804195,-65.59077847005706,-61.89958194961599,-72.44551791934045,-72.68268001070513,152.39805394227895,195.5906970553048,42.81412978172203,-7.091901540648067,66531201.61,0.679981107643099,7,4945.9862,3,NA
2055200000,Бюджет Слобожанської селищної територіальної громади,Слобожанська,UA63140110000087562,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2021,274001036.95,66486509.31,0,110901147.96,19178109,18226501.19,5879663.68,34561,0,0,24270499.25,5584086.34,39812.4,303269.7,23096877.12,207514527.64,0.7573,0.2427,0,0.4047,0.07,0.0665,0.0215,2e-4,0,0,0.117,0.0269,2e-4,0.0015,0.0283,0.5344,0.0924,0.0878,0.1113,NA,NA,NA,NA,NA,-21.33249123322217,-30.043608497008933,-35.26211587957854,-37.49626895249003,-28.367793816693798,-27.934611103797636,-30.507585217131684,-30.069810125754614,1.6758146803151348,207514527.64000002,0.7573494244763296,15,3170.4579,0,NA
2055200000,Бюджет Слобожанської селищної територіальної громади,Слобожанська,UA63140110000087562,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2022,203867187.6,58911287.5,1247241.28,90143035.39,16914934.36,7717474.23,6061073.13,49212,0,0,143894.6,7777860.9799999995,0,0,16148415.41,144955900.1,0.711,0.289,0.0061,0.4422,0.083,0.0379,0.0297,3e-4,0,0,0.001,0.0537,0,0,0.0418,0.6219,0.1167,0.0532,0.1114,-0.3,-0.04630000000000001,-62558627.53999999,-70133849.35,-0.26,-21.33249123322217,-30.043608497008933,-35.26211587957854,-37.49626895249003,-28.367793816693798,-27.934611103797636,-30.507585217131684,-30.069810125754614,1.6758146803151348,144955900.1,0.7110310482352482,15,4078.4076,0,NA
2050100000,Бюджет Старосалтівської селищної територіальної громади,Старосалтівська,UA63140130000029212,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2021,83596913.23,32610758.56,0,21912838.44,8122345.41,10971862.14,2228239.86,0,0,261785.93,53804.46,4877273.34,62.5,0,2557942.59,50986154.67,0.6099,0.3901,0,0.2621,0.0972,0.1312,0.0267,0,0,0.0051,0.0011,0.0957,0,0,0.0437,0.4298,0.1593,0.2152,0.0502,NA,NA,NA,NA,NA,-18.611116580718633,-79.74761988101791,-82.07623575882768,-86.30463411109504,-92.94457177475218,-78.95279622486784,-83.81072898336261,-84.77882885067493,-13.196951893734266,50986154.67,0.6099047524604396,12,2675.1097000000004,1,NA
2050100000,Бюджет Старосалтівської селищної територіальної громади,Старосалтівська,UA63140130000029212,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2022,38624342.01,26076299.18,1728,6337384.9399999995,2691229.75,2402735.43,502770,0,0,80580,10504.970000000001,257945.07,3.38,0,264889.29,12548042.829999998,0.3249,0.6751,0,0.1641,0.0697,0.0622,0.013,0,0,0.0064,8e-4,0.0206,0,0,0.0401,0.505,0.2145,0.1915,0.0211,-0.75,-0.285,-38438111.84,-44972571.220000006,-0.54,-18.611116580718633,-79.74761988101791,-82.07623575882768,-86.30463411109504,-92.94457177475218,-78.95279622486784,-83.81072898336261,-84.77882885067493,-13.196951893734266,12548042.83,0.3248739571214252,12,3397.8147,1,NA
2050300000,Бюджет Чкаловської селищної територіальної громади,Чкаловська,UA63140150000093944,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2021,120402940.49,49310681.11,0,29384662.330000002,12634982.53,6787352.7,2285107.56,15608,0,0,215740.84,2044671.73,2020600,99851,15603682.69,71092259.38,0.5905,0.4095,0,0.2441,0.1049,0.0564,0.019,2e-4,0,0,0.003,0.0288,0.0284,0.0014,0.0321,0.4133,0.1777,0.0955,0.2195,NA,NA,NA,NA,NA,11.424195517019164,-44.64041350679461,-48.58289020849384,-82.39864835852167,-84.62068647986487,-58.30098511427334,-61.40804069058091,-66.63772880525818,-39.980272973070264,71092259.38,0.5904528501602876,20,2141.9184,0,NA
2050300000,Бюджет Чкаловської селищної територіальної громади,Чкаловська,UA63140150000093944,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2022,77150298.54,46248180.56,0,14045554.55,8287808.33,2124442.34,570763.68,0,0,0,464246.60000000003,1066211.21,0,249000,4094091.27,30902117.980000004,0.4005,0.5995,0,0.1821,0.1074,0.0275,0.0074,0,0,0,0.015,0.0345,0,0.0081,0.0185,0.4545,0.2682,0.0687,0.1325,-0.57,-0.19,-40190141.39999999,-43252641.94999999,-0.36,11.424195517019164,-44.64041350679461,-48.58289020849384,-82.39864835852167,-84.62068647986487,-58.30098511427334,-61.40804069058091,-66.63772880525818,-39.980272973070264,30902117.98,0.40054437331798814,20,2850.4429,0,NA
2055500000,Бюджет Чугуївської міської територіальної громади,Чугуївська,UA63140170000087785,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2021,478408578.67,159701552.45,107290690.85000001,223113245.24,35723435.17,20607252.08,17540178.27,8723.65,0,38504,100939.36,16433459.76,101572.16,14454.699999999999,5025261.83,318707026.22,0.6662,0.3338,0.2243,0.4664,0.0747,0.0431,0.0367,0,0,1e-4,3e-4,0.0516,3e-4,0,0.055,0.7001,0.1121,0.0647,0.0158,NA,NA,NA,NA,NA,13.473064962386317,-52.4699948118555,-53.294418454348104,-32.46942623801245,-35.60616937148715,-21.20128614989053,-35.887342810572896,-31.133496875605417,16.863825440368352,318707026.22,0.6661816707092119,10,5125.802599999998,1,NA
2055500000,Бюджет Чугуївської міської територіальної громади,Чугуївська,UA63140170000087785,Чугуївський,UA63140000000096278,Харківська,Kharkiv,UA63000000000041885,East,E,2022,538685652.5600001,90495483.69,306416529.78000003,387713088.93,28796246.12,9919822.76,9953455.97,17838,0,10420,51425.7,11714800.44,3500,477.9,9093.05,448190168.87000006,0.832,0.168,0.5688,0.7197,0.0535,0.0184,0.0185,0,0,0,1e-4,0.0261,0,0,0.0222,0.8651,0.0643,0.0221,0,0.41,0.16579999999999995,129483142.65000004,60277073.890000045,0.13,13.473064962386317,-52.4699948118555,-53.294418454348104,-32.46942623801245,-35.60616937148715,-21.20128614989053,-35.887342810572896,-31.133496875605417,16.863825440368352,448190168.87,0.8320068795967787,10,7541.949699999999,1,NA
